carlson1994grammar,heath2008grammar,blackings2003grammar,hantgan2013aspects,ahland2012grammar,heath1999grammar,toews2015topics,mubarak2009tima,heine2015xun,turner2016morphosyntax,williamson1965grammar,schaefer2017grammar,schrock2014grammar,kutsch1994ngiti,kawachi2007grammar,worku2020grammar,joswig2019majang,santandrea1966birri,heath2005grammar,reintges2018coptic,emenanjo2015grammar,anonby2008phonology,stirtz2012lot,harvey2018gorwaa,alfira2016caning,rennison1997koromfe,bechhaus2011hi,stevenson1938grammar,shay2019grammar,evans2003bininj,nordlinger1998grammar,merlan1994grammar,mcgregor1990functional,lee1987tiwi,eather1990grammar,mushin2012grammar,reid2011ngan,cook1987wagiman,khan2008neo,huddleston2005cambridge,martin1992reference,hualde2003grammar,syamala1981intensive,arisawa2016iu,kruspe2004grammar,maslova2003grammar,hewitt1995georgian,kibrik2004language,campbell1957fundamentals,wagner2018grammar,vajda2006mattissen,kumar2012descriptive,nagaraja2014nihali,watters2006notes,nikolaeva2001grammar,nichols2011ingush,haspelmath1993grammar,post2007grammar,miyaoka2012grammar,balodis2011yuki,campbell1985pipil,fidelholtz1968micmac,kung2007descriptive,galloway1977grammar,awakuni2018omaha,jacobsen1964grammar,kimball1991koasati,wash2001adverbial,linn2001grammar,frachtenberg1918alsea,parks1979introduction,sapir1912takelma,yumitani1998phonology,nichols1997topics,grinevald1990grammar,hoijer1933tonkawa,haas1940tunica,radin1929grammar,sapir1992southern,garrett2014basic,davidson2002studies,willett2003grammatical,park2012grammar,lichtenberk2008grammar,van2016aghu,aikhenvald2008manambu,honeyman2016grammar,huber2011grammar,onishi1994grammar,terrill1999grammar,de2006menggwa,san2008introduction,meng2018grammar,kulick2019grammar,foley1991yimas,carroll2016ngkolmpu,dol2007grammar,voorhoeve1965flamingo,lindstrom2002topics,seiler1985imonda,anceaux1965nimboran,berry1999description,piper1989sketch,reesink1999grammar,honsberger2008kwomtari,de2004short,bateman2003grammatical,rigden1978karkar,henderson1995phonology,mayer2021grammar,ode2002sketch,hatfield2016grammar,kratochvil2007grammar,nekitel1985sociolinguistic,farr1999interface,bruce1979grammar,donohue2004saka,hemmila1987urim,lock2011abau,chung2020chamorro,feldman1986grammar,fedden2011grammar,tallman2018grammar,epps2005grammar,voort2004grammar,pena2015grammar,vallejos2010grammar,meira1999grammar,bertet2020aspects,wojtylak2020grammar,lai2009time,haude2006grammar,thiesen2012grammar,kern1997wari,wexler1967beginning,guirardello1999reference,de2005language,payne1985aspects,bolanos2016grammar,van2006grammar,forster2011paya,hannss2008uchumataqu,o2018grammatical,romero1997reference,berg1973cuiva,facundes2000language,sandalo1995grammar,ribeiro2012grammar
70.04959106445312,70.826171875,71.28269958496094,71.33445739746094,68.85137176513672,69.11538696289062,76.00894165039062,73.9107437133789,71.83548736572266,59.37769317626953,66.44052124023438,70.55580139160156,75.6837158203125,67.22749328613281,70.40705871582031,72.26184844970703,69.71302032470703,63.13929748535156,67.34795379638672,71.80828857421875,73.24932098388672,72.0758285522461,70.68896484375,70.74248504638672,61.749656677246094,72.77005004882812,75.09696960449219,64.75484466552734,69.8908920288086,65.1218490600586,68.43510437011719,69.94602966308594,70.3976821899414,71.87291717529297,70.68933868408203,69.5752944946289,64.1061782836914,64.18685150146484,68.25122833251953,76.36083984375,71.54005432128906,70.14633178710938,68.46289825439453,68.79811096191406,68.36253356933594,78.05950927734375,68.91769409179688,69.2226791381836,70.41365051269531,68.52055358886719,65.30510711669922,74.9852294921875,70.97323608398438,70.58087921142578,72.88701629638672,71.66129302978516,67.95988464355469,73.3442611694336,79.1906967163086,70.65254211425781,55.23130798339844,68.63665771484375,68.6788101196289,65.76433563232422,66.12329864501953,64.20639038085938,65.61961364746094,62.43680191040039,70.40493774414062,67.87889862060547,62.384952545166016,64.79266357421875,67.45662689208984,69.49710845947266,66.19380950927734,61.25605010986328,67.39680480957031,63.043128967285156,68.18802642822266,69.03838348388672,66.8160400390625,67.81146240234375,68.2219467163086,72.42301940917969,72.8753890991211,72.42822265625,71.6011962890625,70.92462921142578,67.35128784179688,69.46441650390625,72.31991577148438,66.4852294921875,66.85256958007812,65.64830017089844,66.5688247680664,61.03441619873047,71.25414276123047,67.47138214111328,66.85355377197266,65.90808868408203,61.22288513183594,72.48724365234375,65.47557067871094,69.2775650024414,66.12879943847656,71.84603881835938,67.98352813720703,61.908809661865234,71.98160552978516,69.4166488647461,69.80038452148438,71.72135925292969,68.89104461669922,69.99156188964844,68.09761810302734,69.85691833496094,71.20826721191406,66.8649673461914,69.21735382080078,73.0775146484375,74.81366729736328,71.29640197753906,73.13343048095703,70.80368041992188,60.5109977722168,71.80732727050781,66.1708984375,72.93106079101562,69.7962417602539,74.68909454345703,71.74809265136719,67.95707702636719,73.7101821899414,70.7249526977539,62.32194137573242,70.1471176147461,64.94772338867188,67.06253051757812,69.95812225341797,69.86286926269531,70.28041076660156,69.54877471923828,68.10087585449219,70.9865493774414,69.55006408691406,73.59676361083984,71.31678771972656,68.88224792480469
68.28006744384766,70.47438049316406,67.85079193115234,72.33539581298828,74.09329986572266,66.326904296875,71.63318634033203,74.03926086425781,68.78457641601562,61.99584197998047,62.969886779785156,66.50392150878906,70.82670593261719,66.1057357788086,69.41880798339844,74.344970703125,73.24777221679688,55.51718521118164,70.9631118774414,67.9217529296875,68.78532409667969,73.79734802246094,68.7690200805664,63.47671127319336,67.15728759765625,69.30810546875,67.0644760131836,63.101409912109375,72.61547088623047,68.37725067138672,70.5955810546875,68.97783660888672,70.92745971679688,67.71739196777344,66.60633850097656,70.83458709716797,61.3497428894043,65.86552429199219,69.65602111816406,78.40031433105469,63.03567123413086,72.35352325439453,67.92491149902344,71.63822937011719,75.49231719970703,68.22488403320312,58.75352478027344,72.36078643798828,65.69478607177734,73.0794448852539,64.27586364746094,72.32965850830078,69.14981842041016,72.11351013183594,68.5810546875,69.5786361694336,72.57149505615234,66.04923248291016,77.69965362548828,65.16659545898438,66.74043273925781,62.209564208984375,65.9468994140625,66.14097595214844,69.5542984008789,59.79541015625,64.89193725585938,66.59516906738281,73.99137878417969,62.19145202636719,69.137939453125,62.74724578857422,65.67218017578125,72.76158142089844,70.50579071044922,65.94778442382812,68.00487518310547,62.171173095703125,67.4401626586914,65.8852310180664,64.2244873046875,67.39546966552734,61.568992614746094,73.25450134277344,71.7938461303711,71.4074935913086,69.48644256591797,66.1474380493164,69.01775360107422,69.6308364868164,68.80146789550781,62.69033432006836,69.34304809570312,65.46133422851562,71.60781860351562,62.63909149169922,68.34017944335938,65.67206573486328,64.04090881347656,70.22441864013672,60.66435623168945,72.57811737060547,61.767250061035156,66.4672622680664,69.1528549194336,67.63459777832031,65.90472412109375,59.972286224365234,68.32012939453125,59.20262908935547,68.50509643554688,71.43008422851562,63.19660568237305,67.05828094482422,68.60318756103516,53.128509521484375,72.2774658203125,66.84063720703125,70.3616714477539,69.52136993408203,74.6561279296875,73.39002990722656,65.66275024414062,76.06559753417969,74.301513671875,70.54991149902344,70.48820495605469,77.11511993408203,69.22432708740234,77.53993225097656,72.32661437988281,70.13229370117188,71.37140655517578,69.82205963134766,68.79495239257812,69.85222625732422,73.83406066894531,69.26646423339844,66.92896270751953,66.38249206542969,69.70333099365234,71.1904296875,65.68395233154297,68.46575927734375,61.885929107666016,75.6158676147461,65.93169403076172,58.92018508911133
70.67894744873047,71.45197296142578,70.40399932861328,70.16065979003906,67.45360565185547,68.0663070678711,72.81267547607422,69.56723022460938,64.357421875,66.57122039794922,66.40939331054688,65.93746185302734,67.65953063964844,69.50666046142578,67.45205688476562,67.62067413330078,71.97267150878906,62.448699951171875,69.05597686767578,71.3922119140625,71.23162841796875,70.12141418457031,64.66608428955078,63.52789306640625,63.67315673828125,71.74994659423828,71.88400268554688,67.8421401977539,70.1595687866211,63.94116973876953,71.4018325805664,70.81409454345703,67.0539779663086,64.51778411865234,68.62081146240234,68.91397094726562,65.81253051757812,70.64458465576172,68.15117645263672,73.75598907470703,71.68701171875,68.51641082763672,63.828407287597656,68.5604476928711,64.9552230834961,69.17974090576172,62.319732666015625,68.39964294433594,70.3019027709961,73.5179443359375,69.16717529296875,72.57403564453125,68.36215209960938,70.00553894042969,69.91742706298828,69.65583801269531,70.0282211303711,66.58516693115234,70.27031707763672,63.68264389038086,60.14704132080078,59.724891662597656,73.10857391357422,64.5872573852539,69.4044189453125,49.96440505981445,61.194305419921875,65.56212615966797,71.0838623046875,68.85623931884766,70.94252014160156,66.67980194091797,65.25480651855469,68.83794403076172,71.0026626586914,71.02046966552734,64.22742462158203,58.647071838378906,63.00962448120117,66.46150207519531,60.048301696777344,69.99853515625,70.00011444091797,70.40323638916016,72.47325134277344,68.76325988769531,71.04895782470703,65.54907989501953,65.0352783203125,64.13494873046875,70.20921325683594,65.8149185180664,71.82699584960938,64.88216400146484,71.42654418945312,61.712162017822266,69.17459869384766,66.27567291259766,63.07632827758789,70.26290130615234,58.43004608154297,71.8420181274414,64.37393188476562,69.24888610839844,65.33971405029297,72.73043060302734,67.02500915527344,64.02742004394531,64.37284851074219,69.90225219726562,63.46260452270508,70.91081237792969,70.34321594238281,65.65255737304688,72.1021957397461,69.1728744506836,68.55829620361328,68.80844116210938,68.60353088378906,69.84988403320312,68.3435287475586,68.90184783935547,62.0706787109375,70.52723693847656,67.85581970214844,67.28368377685547,69.53763580322266,71.6055908203125,68.70415496826172,72.11858367919922,74.05953979492188,72.57548522949219,66.91915130615234,66.00287628173828,61.307579040527344,70.1801528930664,72.0500259399414,61.60706329345703,66.6665267944336,64.32919311523438,72.02266693115234,65.76132202148438,71.25896453857422,65.3443832397461,67.75141143798828,68.8651351928711,64.39735412597656,65.12144470214844
74.64247131347656,72.73976135253906,73.56689453125,71.5233383178711,71.84659576416016,72.72496032714844,68.6128158569336,71.06697845458984,66.77214813232422,64.1415023803711,61.8847541809082,67.1368179321289,64.6936264038086,68.33314514160156,73.42029571533203,70.79203796386719,71.15634155273438,67.77507781982422,65.8034896850586,71.02501678466797,72.11238861083984,64.0666275024414,64.67818450927734,67.14037322998047,67.0886001586914,67.80799865722656,64.0206069946289,60.09507751464844,65.67863464355469,69.57793426513672,66.94940948486328,61.57541275024414,68.19642639160156,63.490318298339844,67.8984375,70.8315200805664,67.13552856445312,70.01200103759766,62.34489059448242,74.96599578857422,65.76375579833984,68.78435516357422,67.10993957519531,65.37435913085938,68.73768615722656,69.94512176513672,63.915103912353516,69.19288635253906,74.15507507324219,72.33197021484375,68.09099578857422,74.18563079833984,62.87788009643555,64.5584945678711,70.88988494873047,68.67494201660156,66.80857849121094,65.07820129394531,67.63880920410156,68.42420196533203,59.97770309448242,61.578582763671875,70.16773986816406,67.68869018554688,68.67154693603516,47.197505950927734,67.63909149169922,61.13007736206055,66.84566497802734,62.677032470703125,54.530208587646484,66.52212524414062,59.967498779296875,69.23027801513672,64.59362030029297,63.51661682128906,70.84264373779297,64.72755432128906,59.85865783691406,64.52118682861328,63.283145904541016,71.28541564941406,67.23918151855469,71.25316619873047,66.25405883789062,69.129638671875,67.00917053222656,67.22881317138672,66.04621124267578,69.6077880859375,69.32170867919922,71.1205062866211,64.97327423095703,61.8759880065918,68.37271118164062,64.70354461669922,71.85626983642578,69.67952728271484,64.84039306640625,65.11216735839844,57.981258392333984,73.75582122802734,68.44043731689453,66.91053771972656,63.679283142089844,65.95814514160156,71.06941223144531,62.27854537963867,66.5395736694336,68.81937408447266,69.24896240234375,69.4098129272461,62.51757049560547,66.5885009765625,70.88154602050781,65.12515258789062,68.18717956542969,69.5442886352539,72.37226867675781,69.10946655273438,70.55474853515625,74.16481018066406,66.59417724609375,72.12991333007812,67.96428680419922,65.64942932128906,66.34169006347656,70.0241928100586,70.65514373779297,71.68408966064453,69.92052459716797,67.58627319335938,67.16748046875,67.33441162109375,64.1453628540039,68.43016815185547,69.51221466064453,66.84701538085938,69.7389907836914,63.28976821899414,66.86966705322266,66.98321533203125,60.897701263427734,66.38150024414062,72.01053619384766,65.14386749267578,62.76137161254883,64.60281372070312
72.14855194091797,72.12043762207031,69.72715759277344,68.73502349853516,69.87449645996094,76.78541564941406,62.188499450683594,69.02439880371094,70.29317474365234,59.952884674072266,60.3276252746582,67.09890747070312,70.09403991699219,67.46961975097656,68.64409637451172,71.84772491455078,68.19258880615234,65.20721435546875,69.13627624511719,73.16071319580078,70.77325439453125,68.73565673828125,65.17286682128906,62.45949935913086,59.52912139892578,71.59125518798828,68.59861755371094,60.415016174316406,67.9820556640625,62.50602722167969,71.3828125,70.10872650146484,68.28067016601562,65.64146423339844,69.39315032958984,66.61167907714844,64.40457153320312,66.57418060302734,67.27598571777344,70.28944396972656,66.81996154785156,66.41495513916016,61.6841926574707,73.97794342041016,69.63618469238281,70.8088607788086,67.58045196533203,71.44866943359375,59.2611198425293,69.41736602783203,64.75021362304688,68.84492492675781,66.90758514404297,62.530887603759766,69.54833221435547,73.28531646728516,65.52740478515625,63.839263916015625,69.54582214355469,56.19017028808594,60.020660400390625,64.47041320800781,60.810218811035156,61.86715316772461,66.53907012939453,59.25136947631836,63.38719177246094,63.87841796875,65.13224029541016,64.78141784667969,64.7471694946289,66.16533660888672,67.22663879394531,72.0284423828125,68.06649780273438,64.599365234375,67.59634399414062,62.67921447753906,60.62140655517578,67.26721954345703,62.94725036621094,71.70989227294922,62.56540298461914,68.74276733398438,69.83952331542969,70.71935272216797,62.32642364501953,69.76383972167969,65.31122589111328,63.40068435668945,68.18216705322266,71.28535461425781,67.1251220703125,65.09630584716797,66.02073669433594,64.3594970703125,69.11568450927734,71.38809204101562,68.3537826538086,67.58836364746094,57.02505111694336,66.23783111572266,62.586612701416016,69.50760650634766,53.746437072753906,66.81126403808594,70.30422973632812,52.08916091918945,64.68681335449219,67.70436096191406,66.99735260009766,68.87934112548828,69.98072052001953,64.96934509277344,69.82036590576172,63.26741409301758,72.54705810546875,62.73448944091797,70.94244384765625,71.6428451538086,69.26508331298828,68.70504760742188,63.10697937011719,69.40796661376953,69.60541534423828,69.14227294921875,66.51676940917969,67.65040588378906,70.4371566772461,73.48059844970703,71.75896453857422,63.92457962036133,64.10161590576172,67.82819366455078,66.58184051513672,69.94413757324219,69.6465072631836,66.85184478759766,68.0464859008789,64.01886749267578,70.31991577148438,69.04641723632812,64.67706298828125,64.23821258544922,74.63349914550781,61.958927154541016,64.9948501586914,63.505775451660156
70.15748596191406,71.99057006835938,63.21390914916992,69.47236633300781,67.3049545288086,68.7840805053711,70.89612579345703,71.20787811279297,66.74267578125,59.66454315185547,65.6659927368164,70.09813690185547,71.72261047363281,69.67892456054688,65.39470672607422,69.86466979980469,69.32369232177734,61.88348388671875,69.69161987304688,69.40911102294922,66.26530456542969,71.5612564086914,63.49956512451172,67.62557983398438,62.07221221923828,72.2683334350586,65.45498657226562,66.30567169189453,65.74710845947266,62.33287048339844,69.41187286376953,69.80396270751953,64.16474151611328,67.91200256347656,70.41273498535156,68.20250701904297,61.901641845703125,61.115509033203125,62.76063919067383,73.86849975585938,68.95246887207031,69.5809097290039,54.2877197265625,72.95629119873047,68.60064697265625,63.29450607299805,60.43392562866211,70.72787475585938,59.88735580444336,63.69550704956055,66.99896240234375,70.291748046875,65.9598159790039,64.137451171875,70.95365905761719,71.2919921875,67.86175537109375,64.85577392578125,69.55574798583984,60.08083724975586,52.335418701171875,64.58790588378906,68.59004211425781,63.151432037353516,64.61180877685547,57.06087875366211,61.734954833984375,64.54072570800781,71.90157318115234,63.90888214111328,62.233482360839844,64.85274505615234,66.88719177246094,63.27981185913086,64.95186614990234,60.074066162109375,64.92853546142578,57.41942596435547,64.39958953857422,64.5387954711914,62.24232482910156,63.4073600769043,64.49047088623047,68.69751739501953,66.07952880859375,73.59596252441406,66.6838607788086,65.66876983642578,69.83480072021484,61.39262390136719,75.99734497070312,70.459228515625,61.845882415771484,66.36397552490234,68.17508697509766,65.14283752441406,61.10362243652344,69.24591064453125,63.762779235839844,67.30809020996094,58.50791931152344,70.20000457763672,63.80402374267578,60.158355712890625,63.501365661621094,67.26555633544922,65.88691711425781,51.882232666015625,60.83956527709961,68.21707153320312,65.76618194580078,72.72391510009766,66.5105972290039,65.19935607910156,70.46431732177734,69.61219024658203,71.6324462890625,65.53755187988281,59.42018127441406,69.11431121826172,72.31967163085938,67.81342315673828,66.527099609375,72.33421325683594,58.86317443847656,66.4855728149414,66.53174591064453,66.10266876220703,69.82493591308594,63.378578186035156,72.31455993652344,67.57510375976562,69.48193359375,64.15857696533203,68.50955963134766,70.8668441772461,65.53108215332031,63.919342041015625,69.55644226074219,64.41523742675781,66.55168914794922,66.7815933227539,67.29853057861328,63.852943420410156,66.76408386230469,68.41355895996094,61.84699630737305,60.047019958496094
66.02392578125,69.20486450195312,71.45791625976562,64.2407455444336,69.15689086914062,69.72040557861328,71.69630432128906,69.70909881591797,63.196922302246094,59.05377197265625,63.22602462768555,63.50422668457031,70.64215850830078,65.3361587524414,66.42152404785156,65.15853881835938,65.53105926513672,63.173709869384766,68.9544448852539,71.61676025390625,71.24795532226562,73.1677474975586,60.36244201660156,58.60742950439453,63.834625244140625,69.58287048339844,62.57164001464844,60.64287567138672,63.50971603393555,67.38838958740234,68.84718322753906,63.715057373046875,66.68716430664062,65.60977935791016,65.65222930908203,60.783721923828125,63.22650146484375,61.523956298828125,67.29426574707031,70.90962219238281,69.1176528930664,71.17192077636719,63.248260498046875,73.37934112548828,72.9261703491211,70.21387481689453,63.44910430908203,67.88847351074219,55.07294464111328,68.66761779785156,61.50949478149414,65.66954040527344,68.28804016113281,69.48129272460938,72.1298828125,69.36897277832031,62.33090591430664,64.09664916992188,62.12094497680664,57.99089050292969,56.2842903137207,66.88838958740234,66.52230072021484,61.118656158447266,69.12578582763672,56.73177719116211,64.41192626953125,60.78178787231445,72.48596954345703,63.61048889160156,56.9209098815918,66.67237854003906,66.55278778076172,66.32738494873047,68.35889434814453,61.30704879760742,67.36763000488281,65.46385192871094,60.988460540771484,59.319801330566406,62.46540451049805,68.54350280761719,68.13096618652344,66.82231140136719,68.74588775634766,62.56343078613281,69.38365173339844,69.15743255615234,63.68975830078125,64.42076873779297,70.96986389160156,65.49266815185547,61.88528060913086,63.07884979248047,65.9996566772461,64.2100601196289,64.1254653930664,65.53529357910156,64.01960754394531,61.478389739990234,61.425106048583984,69.60819244384766,59.90517044067383,64.88809967041016,65.19759368896484,66.76079559326172,66.7694091796875,62.55963897705078,65.41826629638672,63.56771469116211,66.47761535644531,61.58574676513672,63.79711151123047,67.87935638427734,68.92327880859375,62.77391815185547,70.35143280029297,62.80738067626953,63.765586853027344,67.59293365478516,68.13763427734375,68.70413208007812,63.969390869140625,71.06158447265625,57.015140533447266,56.67749786376953,66.8037338256836,65.58659362792969,70.00869750976562,70.77877807617188,70.39959716796875,70.88140869140625,65.06065368652344,66.60247802734375,62.72072219848633,73.35718536376953,61.68509292602539,56.9216423034668,67.04429626464844,68.08653259277344,65.45542907714844,65.91588592529297,70.46941375732422,61.63084030151367,69.18096923828125,62.74217987060547,60.084320068359375,64.33890533447266
70.72393798828125,67.35260772705078,67.0535888671875,68.80127716064453,60.23985290527344,69.68677520751953,66.91048431396484,70.44154357910156,67.56458282470703,62.42745590209961,54.35594940185547,56.27337646484375,65.13894653320312,64.31747436523438,60.2918701171875,69.71155548095703,70.20872497558594,62.851661682128906,64.37230682373047,65.0769271850586,68.44702911376953,63.01375198364258,65.21013641357422,64.18573760986328,63.6371955871582,69.7917251586914,60.71837615966797,69.59681701660156,70.17931365966797,53.74613571166992,67.2259292602539,64.71602630615234,68.9688949584961,63.01438903808594,68.88085174560547,61.71003723144531,66.17076873779297,68.16967010498047,60.327816009521484,62.469337463378906,70.17745971679688,67.59647369384766,60.82237243652344,68.2398910522461,70.21846771240234,69.53887939453125,66.57430267333984,64.94721221923828,64.45339965820312,60.18640899658203,64.08798217773438,65.93982696533203,67.84413146972656,58.986793518066406,70.0997314453125,60.594200134277344,67.5584487915039,70.11675262451172,66.90946197509766,67.06181335449219,62.273345947265625,58.28801345825195,67.0135726928711,62.583953857421875,62.17451858520508,49.7845344543457,63.608158111572266,63.288551330566406,72.49915313720703,61.07271194458008,63.363433837890625,67.20307159423828,64.21080017089844,67.07546997070312,67.78768920898438,60.32903289794922,64.11084747314453,58.37990188598633,62.24134063720703,62.92478942871094,60.15046310424805,62.180511474609375,66.5467529296875,70.10973358154297,68.62364196777344,68.59396362304688,67.51463317871094,67.54212188720703,63.90278244018555,64.78278350830078,70.72956848144531,67.86964416503906,62.89540481567383,64.03288269042969,70.29944610595703,58.44361877441406,58.618839263916016,65.44054412841797,65.40026092529297,63.99833679199219,62.98978805541992,70.9919204711914,60.7980842590332,69.71282196044922,55.651100158691406,67.06461334228516,66.15682220458984,56.639427185058594,61.451358795166016,70.9370346069336,61.991519927978516,71.3762435913086,65.2541275024414,62.26462173461914,61.31227111816406,67.01062774658203,67.32603454589844,63.425315856933594,50.49687576293945,70.99951171875,66.10604858398438,71.2997817993164,65.49093627929688,71.1113052368164,63.412654876708984,65.41297149658203,56.79057312011719,63.43629455566406,60.65663528442383,69.42654418945312,71.26862335205078,67.23052978515625,69.03765869140625,67.437744140625,68.5479507446289,66.91864013671875,66.38050842285156,71.35910034179688,65.96376037597656,68.0323715209961,64.49948120117188,63.444095611572266,62.28026580810547,73.39273834228516,67.0652847290039,72.30626678466797,68.71595764160156,61.97672653198242
71.41572570800781,67.03909301757812,66.32687377929688,67.54972076416016,66.21788787841797,71.36775970458984,66.57188415527344,65.53182983398438,67.62993621826172,62.449581146240234,63.053871154785156,69.76361083984375,70.24908447265625,65.13246154785156,65.87540435791016,70.17609405517578,73.17301177978516,62.09381103515625,68.71234893798828,69.49307250976562,70.40731048583984,64.89379119873047,66.684814453125,64.61956787109375,62.26987838745117,68.7490234375,67.04243469238281,61.80710220336914,67.46634674072266,64.73184967041016,63.924949645996094,68.1728744506836,66.02051544189453,62.249637603759766,67.26718139648438,62.48643493652344,64.23168182373047,66.82404327392578,65.34937286376953,66.37905883789062,63.751922607421875,69.96167755126953,60.823204040527344,74.08174133300781,69.70337677001953,71.33013153076172,66.50858306884766,63.717430114746094,64.52155303955078,72.29784393310547,66.27822875976562,68.09284973144531,67.4740982055664,69.58352661132812,68.29255676269531,68.92213439941406,65.25411224365234,68.28396606445312,68.2608871459961,62.88914489746094,52.668212890625,68.40465545654297,70.97312927246094,68.1963119506836,64.64205932617188,50.30196762084961,65.0216293334961,64.67897033691406,61.387508392333984,58.399784088134766,64.63695526123047,62.3891716003418,62.48212432861328,65.67186737060547,69.38186645507812,61.39330291748047,65.19357299804688,61.63943862915039,60.17073440551758,65.51239776611328,63.43766403198242,72.02323150634766,63.020389556884766,71.53070068359375,67.89323425292969,70.95231628417969,67.75419616699219,62.17253875732422,59.21195602416992,66.5866470336914,63.8791618347168,61.708580017089844,65.96356201171875,66.20085144042969,60.50902557373047,62.08869934082031,62.15959167480469,54.84332275390625,64.14486694335938,66.95661926269531,61.06134796142578,72.9935073852539,59.01805114746094,63.405120849609375,60.307682037353516,60.71643829345703,68.21432495117188,59.7135009765625,66.96318817138672,69.0052490234375,59.54679870605469,70.11790466308594,64.26676177978516,67.21481323242188,70.44706726074219,57.66257095336914,64.93852996826172,67.57756805419922,61.67936325073242,66.7530746459961,66.6769790649414,67.31002044677734,64.08663940429688,71.0323715209961,67.05941772460938,64.5295181274414,67.86030578613281,67.76174926757812,68.29207611083984,75.62310791015625,72.41036987304688,65.35871887207031,66.12449645996094,69.64448547363281,62.18584060668945,68.42603302001953,65.50384521484375,56.44902420043945,67.86724090576172,67.02622985839844,62.67856979370117,63.15602493286133,61.85455322265625,62.8875846862793,64.83472442626953,61.76464080810547,65.57664489746094,64.56352996826172
67.7094497680664,63.38151550292969,66.62728881835938,67.27046966552734,67.69186401367188,69.82183837890625,68.92516326904297,68.13583374023438,62.66365051269531,58.78286361694336,59.149967193603516,68.41323852539062,67.3058090209961,64.9764633178711,66.38557434082031,65.42536163330078,68.28157043457031,63.117862701416016,64.1217041015625,70.76370239257812,70.04080200195312,67.7391357421875,68.35100555419922,65.18724060058594,64.1973876953125,66.77933502197266,66.65418243408203,66.53849792480469,65.27342224121094,68.34159851074219,67.36959838867188,69.65106964111328,65.58354949951172,61.44271469116211,68.87822723388672,67.28137969970703,65.61768341064453,67.05509948730469,63.536441802978516,68.3876724243164,62.85593032836914,68.17082214355469,67.55779266357422,70.78987121582031,74.12498474121094,69.13951873779297,60.959495544433594,66.07838439941406,63.957923889160156,59.45322036743164,63.15039825439453,71.1399154663086,65.26721954345703,66.4095230102539,64.75751495361328,71.2499008178711,62.586029052734375,64.41891479492188,62.1196403503418,62.645668029785156,61.26385498046875,70.50074768066406,58.51908874511719,55.38059997558594,59.79380798339844,62.626312255859375,67.53657531738281,58.90867614746094,69.2369613647461,64.21932220458984,62.69738006591797,61.954490661621094,52.85912322998047,65.60700225830078,69.55094909667969,68.44317626953125,66.94682312011719,62.888671875,59.371177673339844,69.45980834960938,62.490325927734375,57.41426467895508,63.77008056640625,69.75498962402344,68.35157012939453,64.3524169921875,68.30244445800781,68.72563934326172,59.80781936645508,61.644065856933594,62.13541030883789,52.90201950073242,65.30681610107422,66.91663360595703,67.32929992675781,64.9253921508789,69.38057708740234,64.69186401367188,66.59738159179688,63.619876861572266,56.994140625,69.673828125,69.98799133300781,68.85604858398438,62.21885681152344,57.719451904296875,65.3563232421875,62.51767349243164,68.8604965209961,66.45880126953125,61.800689697265625,65.6214599609375,61.965328216552734,60.6170539855957,69.05343627929688,53.13161087036133,70.78282165527344,60.529537200927734,69.66129302978516,71.22236633300781,69.18189239501953,68.98696899414062,63.77219009399414,69.36018371582031,62.93632507324219,64.74834442138672,64.21243286132812,69.83626556396484,62.56053924560547,71.62493896484375,68.38099670410156,62.65513229370117,66.08489990234375,69.09767150878906,65.34366607666016,72.02263641357422,65.60759735107422,62.513248443603516,63.62673568725586,67.172119140625,66.24616241455078,62.69401931762695,63.46582794189453,59.92900848388672,59.466766357421875,66.1955795288086,58.63386917114258,60.09241485595703
